,inference_id,layer_id,split_layer,total_inference_time_ns,completed_by_node,class,inference_time,parameters,parameter_bytes,cpu_cycles_used,watts_used,depth,precision,input_size,output_size,output_bytes
153,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,6,19,245311911,CLIENT1,Conv2d,12334267,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
154,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,7,19,245311911,CLIENT1,ReLU,1093205,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
155,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,8,19,245311911,CLIENT1,Conv2d,16154670,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
156,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,9,19,245311911,CLIENT1,ReLU,1086205,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
157,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,10,19,245311911,CLIENT1,Conv2d,11307635,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
158,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,11,19,245311911,CLIENT1,ReLU,1053669,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
159,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,12,19,245311911,CLIENT1,MaxPool2d,1353720,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
160,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,13,19,245311911,CLIENT1,AdaptiveAvgPool2d,1034539,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
161,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,14,19,245311911,CLIENT1,Dropout,46128,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
162,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,15,19,245311911,CLIENT1,Linear,87294782,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
163,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,16,19,245311911,CLIENT1,ReLU,102517,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
164,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,17,19,245311911,CLIENT1,Dropout,60111,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
165,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,18,19,245311911,CLIENT1,Linear,63963319,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
166,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,19,19,245311911,EDGE1,ReLU,58530,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
167,0d7c6c87-d670-4dfc-96cb-4baf0d596cc6,20,19,245311911,EDGE1,Linear,1088197,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
168,0e9098a6-cc06-473e-aefb-2a0c496f5297,0,9,96736115,CLIENT1,Conv2d,15734583,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
169,0e9098a6-cc06-473e-aefb-2a0c496f5297,1,9,96736115,CLIENT1,ReLU,1494161,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
170,0e9098a6-cc06-473e-aefb-2a0c496f5297,2,9,96736115,CLIENT1,MaxPool2d,2847788,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
171,0e9098a6-cc06-473e-aefb-2a0c496f5297,3,9,96736115,CLIENT1,Conv2d,23266835,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
172,0e9098a6-cc06-473e-aefb-2a0c496f5297,4,9,96736115,CLIENT1,ReLU,1357626,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
173,0e9098a6-cc06-473e-aefb-2a0c496f5297,5,9,96736115,CLIENT1,MaxPool2d,2311186,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
174,0e9098a6-cc06-473e-aefb-2a0c496f5297,6,9,96736115,CLIENT1,Conv2d,12464061,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
175,0e9098a6-cc06-473e-aefb-2a0c496f5297,7,9,96736115,CLIENT1,ReLU,1120278,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
176,0e9098a6-cc06-473e-aefb-2a0c496f5297,8,9,96736115,CLIENT1,Conv2d,16379462,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
177,0e9098a6-cc06-473e-aefb-2a0c496f5297,9,9,96736115,EDGE1,ReLU,79614,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
178,0e9098a6-cc06-473e-aefb-2a0c496f5297,10,9,96736115,EDGE1,Conv2d,4690164,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
179,0e9098a6-cc06-473e-aefb-2a0c496f5297,11,9,96736115,EDGE1,ReLU,63307,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
180,0e9098a6-cc06-473e-aefb-2a0c496f5297,12,9,96736115,EDGE1,MaxPool2d,332035,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
181,0e9098a6-cc06-473e-aefb-2a0c496f5297,13,9,96736115,EDGE1,AdaptiveAvgPool2d,399267,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
182,0e9098a6-cc06-473e-aefb-2a0c496f5297,14,9,96736115,EDGE1,Dropout,31341,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
183,0e9098a6-cc06-473e-aefb-2a0c496f5297,15,9,96736115,EDGE1,Linear,9028413,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
184,0e9098a6-cc06-473e-aefb-2a0c496f5297,16,9,96736115,EDGE1,ReLU,80204,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
185,0e9098a6-cc06-473e-aefb-2a0c496f5297,17,9,96736115,EDGE1,Dropout,40404,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
186,0e9098a6-cc06-473e-aefb-2a0c496f5297,18,9,96736115,EDGE1,Linear,3936012,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
187,0e9098a6-cc06-473e-aefb-2a0c496f5297,19,9,96736115,EDGE1,ReLU,50349,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
188,0e9098a6-cc06-473e-aefb-2a0c496f5297,20,9,96736115,EDGE1,Linear,1029025,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
189,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,0,19,257150005,CLIENT1,Conv2d,16608977,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
190,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,1,19,257150005,CLIENT1,ReLU,2306852,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
191,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,2,19,257150005,CLIENT1,MaxPool2d,3717164,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
192,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,3,19,257150005,CLIENT1,Conv2d,24278412,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
193,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,4,19,257150005,CLIENT1,ReLU,2139633,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
194,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,5,19,257150005,CLIENT1,MaxPool2d,3202079,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
195,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,6,19,257150005,CLIENT1,Conv2d,13289790,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
196,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,7,19,257150005,CLIENT1,ReLU,1916266,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
197,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,8,19,257150005,CLIENT1,Conv2d,17229597,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
198,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,9,19,257150005,CLIENT1,ReLU,1893933,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
199,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,10,19,257150005,CLIENT1,Conv2d,12154585,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
200,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,11,19,257150005,CLIENT1,ReLU,1874674,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
201,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,12,19,257150005,CLIENT1,MaxPool2d,2221002,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
202,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,13,19,257150005,CLIENT1,AdaptiveAvgPool2d,1917451,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
203,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,14,19,257150005,CLIENT1,Dropout,46907,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
204,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,15,19,257150005,CLIENT1,Linear,87310283,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
205,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,16,19,257150005,CLIENT1,ReLU,103591,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
206,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,17,19,257150005,CLIENT1,Dropout,59499,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
207,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,18,19,257150005,CLIENT1,Linear,63709472,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
208,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,19,19,257150005,EDGE1,ReLU,65558,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
209,0fd22e4c-802c-4319-89c1-0f4b2c02fd6f,20,19,257150005,EDGE1,Linear,1104280,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
210,10dac246-e9ce-439c-a8fc-28f74ee330bd,0,16,187118019,CLIENT1,Conv2d,16005524,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
211,10dac246-e9ce-439c-a8fc-28f74ee330bd,1,16,187118019,CLIENT1,ReLU,1469014,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
212,10dac246-e9ce-439c-a8fc-28f74ee330bd,2,16,187118019,CLIENT1,MaxPool2d,2915880,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
213,10dac246-e9ce-439c-a8fc-28f74ee330bd,3,16,187118019,CLIENT1,Conv2d,22837101,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
214,10dac246-e9ce-439c-a8fc-28f74ee330bd,4,16,187118019,CLIENT1,ReLU,1314516,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
215,10dac246-e9ce-439c-a8fc-28f74ee330bd,5,16,187118019,CLIENT1,MaxPool2d,2318963,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
216,10dac246-e9ce-439c-a8fc-28f74ee330bd,6,16,187118019,CLIENT1,Conv2d,12437025,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
217,10dac246-e9ce-439c-a8fc-28f74ee330bd,7,16,187118019,CLIENT1,ReLU,1115612,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
218,10dac246-e9ce-439c-a8fc-28f74ee330bd,8,16,187118019,CLIENT1,Conv2d,16447072,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
219,10dac246-e9ce-439c-a8fc-28f74ee330bd,9,16,187118019,CLIENT1,ReLU,1055780,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
220,10dac246-e9ce-439c-a8fc-28f74ee330bd,10,16,187118019,CLIENT1,Conv2d,11449707,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
221,10dac246-e9ce-439c-a8fc-28f74ee330bd,11,16,187118019,CLIENT1,ReLU,1054058,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
222,10dac246-e9ce-439c-a8fc-28f74ee330bd,12,16,187118019,CLIENT1,MaxPool2d,1353256,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
223,10dac246-e9ce-439c-a8fc-28f74ee330bd,13,16,187118019,CLIENT1,AdaptiveAvgPool2d,1064113,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
224,10dac246-e9ce-439c-a8fc-28f74ee330bd,14,16,187118019,CLIENT1,Dropout,45795,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
225,10dac246-e9ce-439c-a8fc-28f74ee330bd,15,16,187118019,CLIENT1,Linear,88922979,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
226,10dac246-e9ce-439c-a8fc-28f74ee330bd,16,16,187118019,EDGE1,ReLU,60081,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
227,10dac246-e9ce-439c-a8fc-28f74ee330bd,17,16,187118019,EDGE1,Dropout,37439,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
228,10dac246-e9ce-439c-a8fc-28f74ee330bd,18,16,187118019,EDGE1,Linear,4131054,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
229,10dac246-e9ce-439c-a8fc-28f74ee330bd,19,16,187118019,EDGE1,ReLU,48887,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
230,10dac246-e9ce-439c-a8fc-28f74ee330bd,20,16,187118019,EDGE1,Linear,1034163,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
231,1181d59c-93da-43ab-86fd-d9b291dda086,0,13,106062947,CLIENT1,Conv2d,15705973,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
232,1181d59c-93da-43ab-86fd-d9b291dda086,1,13,106062947,CLIENT1,ReLU,1428700,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
233,1181d59c-93da-43ab-86fd-d9b291dda086,2,13,106062947,CLIENT1,MaxPool2d,2872751,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
234,1181d59c-93da-43ab-86fd-d9b291dda086,3,13,106062947,CLIENT1,Conv2d,22615808,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
235,1181d59c-93da-43ab-86fd-d9b291dda086,4,13,106062947,CLIENT1,ReLU,1295887,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
236,1181d59c-93da-43ab-86fd-d9b291dda086,5,13,106062947,CLIENT1,MaxPool2d,2310649,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
237,1181d59c-93da-43ab-86fd-d9b291dda086,6,13,106062947,CLIENT1,Conv2d,12423284,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
238,1181d59c-93da-43ab-86fd-d9b291dda086,7,13,106062947,CLIENT1,ReLU,1091205,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
239,1181d59c-93da-43ab-86fd-d9b291dda086,8,13,106062947,CLIENT1,Conv2d,16362222,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
240,1181d59c-93da-43ab-86fd-d9b291dda086,9,13,106062947,CLIENT1,ReLU,1056335,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
241,1181d59c-93da-43ab-86fd-d9b291dda086,10,13,106062947,CLIENT1,Conv2d,11443392,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
242,1181d59c-93da-43ab-86fd-d9b291dda086,11,13,106062947,CLIENT1,ReLU,1054317,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
243,1181d59c-93da-43ab-86fd-d9b291dda086,12,13,106062947,CLIENT1,MaxPool2d,1380959,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
244,1181d59c-93da-43ab-86fd-d9b291dda086,13,13,106062947,EDGE1,AdaptiveAvgPool2d,430275,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
245,1181d59c-93da-43ab-86fd-d9b291dda086,14,13,106062947,EDGE1,Dropout,32803,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
246,1181d59c-93da-43ab-86fd-d9b291dda086,15,13,106062947,EDGE1,Linear,9203417,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
247,1181d59c-93da-43ab-86fd-d9b291dda086,16,13,106062947,EDGE1,ReLU,54336,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
248,1181d59c-93da-43ab-86fd-d9b291dda086,17,13,106062947,EDGE1,Dropout,38187,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
249,1181d59c-93da-43ab-86fd-d9b291dda086,18,13,106062947,EDGE1,Linear,4159148,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
250,1181d59c-93da-43ab-86fd-d9b291dda086,19,13,106062947,EDGE1,ReLU,51467,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
251,1181d59c-93da-43ab-86fd-d9b291dda086,20,13,106062947,EDGE1,Linear,1051832,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
252,1869f5aa-68df-4f4d-85db-18d782a6e50c,0,10,98712413,CLIENT1,Conv2d,15559624,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
253,1869f5aa-68df-4f4d-85db-18d782a6e50c,1,10,98712413,CLIENT1,ReLU,1512625,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
254,1869f5aa-68df-4f4d-85db-18d782a6e50c,2,10,98712413,CLIENT1,MaxPool2d,2852491,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
255,1869f5aa-68df-4f4d-85db-18d782a6e50c,3,10,98712413,CLIENT1,Conv2d,23962306,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
256,1869f5aa-68df-4f4d-85db-18d782a6e50c,4,10,98712413,CLIENT1,ReLU,1333090,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
257,1869f5aa-68df-4f4d-85db-18d782a6e50c,5,10,98712413,CLIENT1,MaxPool2d,2314982,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
258,1869f5aa-68df-4f4d-85db-18d782a6e50c,6,10,98712413,CLIENT1,Conv2d,12567153,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
259,1869f5aa-68df-4f4d-85db-18d782a6e50c,7,10,98712413,CLIENT1,ReLU,1096890,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
260,1869f5aa-68df-4f4d-85db-18d782a6e50c,8,10,98712413,CLIENT1,Conv2d,16731049,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
261,1869f5aa-68df-4f4d-85db-18d782a6e50c,9,10,98712413,CLIENT1,ReLU,1055242,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
262,1869f5aa-68df-4f4d-85db-18d782a6e50c,10,10,98712413,EDGE1,Conv2d,4805051,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
263,1869f5aa-68df-4f4d-85db-18d782a6e50c,11,10,98712413,EDGE1,ReLU,65767,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
264,1869f5aa-68df-4f4d-85db-18d782a6e50c,12,10,98712413,EDGE1,MaxPool2d,340515,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
265,1869f5aa-68df-4f4d-85db-18d782a6e50c,13,10,98712413,EDGE1,AdaptiveAvgPool2d,397199,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
266,1869f5aa-68df-4f4d-85db-18d782a6e50c,14,10,98712413,EDGE1,Dropout,30560,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
267,1869f5aa-68df-4f4d-85db-18d782a6e50c,15,10,98712413,EDGE1,Linear,8861122,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
268,1869f5aa-68df-4f4d-85db-18d782a6e50c,16,10,98712413,EDGE1,ReLU,52031,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
269,1869f5aa-68df-4f4d-85db-18d782a6e50c,17,10,98712413,EDGE1,Dropout,35156,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
270,1869f5aa-68df-4f4d-85db-18d782a6e50c,18,10,98712413,EDGE1,Linear,4066869,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
271,1869f5aa-68df-4f4d-85db-18d782a6e50c,19,10,98712413,EDGE1,ReLU,47292,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
272,1869f5aa-68df-4f4d-85db-18d782a6e50c,20,10,98712413,EDGE1,Linear,1025399,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
273,1bfe05ac-1a74-4148-82f8-64343c043562,0,9,100539436,CLIENT1,Conv2d,15850212,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
274,1bfe05ac-1a74-4148-82f8-64343c043562,1,9,100539436,CLIENT1,ReLU,1421589,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
275,1bfe05ac-1a74-4148-82f8-64343c043562,2,9,100539436,CLIENT1,MaxPool2d,2892935,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
276,1bfe05ac-1a74-4148-82f8-64343c043562,3,9,100539436,CLIENT1,Conv2d,23631699,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
277,1bfe05ac-1a74-4148-82f8-64343c043562,4,9,100539436,CLIENT1,ReLU,1263720,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
278,1bfe05ac-1a74-4148-82f8-64343c043562,5,9,100539436,CLIENT1,MaxPool2d,2439758,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
279,1bfe05ac-1a74-4148-82f8-64343c043562,6,9,100539436,CLIENT1,Conv2d,13431991,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
280,1bfe05ac-1a74-4148-82f8-64343c043562,7,9,100539436,CLIENT1,ReLU,1113594,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
281,1bfe05ac-1a74-4148-82f8-64343c043562,8,9,100539436,CLIENT1,Conv2d,16642718,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
282,1bfe05ac-1a74-4148-82f8-64343c043562,9,9,100539436,EDGE1,ReLU,91069,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
283,1bfe05ac-1a74-4148-82f8-64343c043562,10,9,100539436,EDGE1,Conv2d,5659477,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
284,1bfe05ac-1a74-4148-82f8-64343c043562,11,9,100539436,EDGE1,ReLU,73808,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
285,1bfe05ac-1a74-4148-82f8-64343c043562,12,9,100539436,EDGE1,MaxPool2d,409682,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
286,1bfe05ac-1a74-4148-82f8-64343c043562,13,9,100539436,EDGE1,AdaptiveAvgPool2d,468447,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
287,1bfe05ac-1a74-4148-82f8-64343c043562,14,9,100539436,EDGE1,Dropout,35254,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
288,1bfe05ac-1a74-4148-82f8-64343c043562,15,9,100539436,EDGE1,Linear,9588657,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
289,1bfe05ac-1a74-4148-82f8-64343c043562,16,9,100539436,EDGE1,ReLU,59198,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
290,1bfe05ac-1a74-4148-82f8-64343c043562,17,9,100539436,EDGE1,Dropout,40182,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
291,1bfe05ac-1a74-4148-82f8-64343c043562,18,9,100539436,EDGE1,Linear,4305832,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
292,1bfe05ac-1a74-4148-82f8-64343c043562,19,9,100539436,EDGE1,ReLU,52890,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
293,1bfe05ac-1a74-4148-82f8-64343c043562,20,9,100539436,EDGE1,Linear,1066724,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
294,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,0,11,114586306,CLIENT1,Conv2d,16528886,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
295,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,1,11,114586306,CLIENT1,ReLU,2366185,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
296,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,2,11,114586306,CLIENT1,MaxPool2d,3737886,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
297,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,3,11,114586306,CLIENT1,Conv2d,23840937,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
298,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,4,11,114586306,CLIENT1,ReLU,2157744,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
299,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,5,11,114586306,CLIENT1,MaxPool2d,3167617,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
300,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,6,11,114586306,CLIENT1,Conv2d,13223772,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
301,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,7,11,114586306,CLIENT1,ReLU,1892748,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
302,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,8,11,114586306,CLIENT1,Conv2d,17049823,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
303,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,9,11,114586306,CLIENT1,ReLU,1902766,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
304,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,10,11,114586306,CLIENT1,Conv2d,12233565,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
305,1d7537bf-ef77-4292-a2ee-58b8c9d40d33,11,11,114586306,EDGE1,ReLU,95397,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
